source_key,source_type,status,database_fragment_id,date,diary,page_name,place_after,image_relative_path,database_sequence,reason
"fragments/1828/05/23-img2846-left","LEGACY","MATCHED_EXACT","156","1828-05-23","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/24-img2846-left","LEGACY","MATCHED_EXACT","157","1828-05-24","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/25-img2846-left","LEGACY","MATCHED_EXACT","158","1828-05-25","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/26-img2846-left","LEGACY","MATCHED_EXACT","159","1828-05-26","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/27-img2846-left","LEGACY","MATCHED_EXACT","160","1828-05-27","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/28-img2846-right","LEGACY","MATCHED_EXACT","161","1828-05-28","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/29-img2846-right","LEGACY","MATCHED_EXACT","162","1828-05-29","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/30-img2846-right","LEGACY","MATCHED_EXACT","163","1828-05-30","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/05/31-img2846-right","LEGACY","MATCHED_EXACT","164","1828-05-31","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/01-img2846-right","LEGACY","MATCHED_EXACT","165","1828-06-01","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/02-img2846-right","LEGACY","MATCHED_EXACT","166","1828-06-02","diary-1828-and-1829-and-jan-1830","img2846","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/03-img2847-left","LEGACY","MATCHED_EXACT","167","1828-06-03","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/04-img2847-left","LEGACY","MATCHED_EXACT","168","1828-06-04","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/05-img2847-left","LEGACY","MATCHED_EXACT","169","1828-06-05","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/06-img2847-left","LEGACY","MATCHED_EXACT","170","1828-06-06","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/07-img2847-right","LEGACY","MATCHED_EXACT","171","1828-06-07","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/08-img2847-right","LEGACY","MATCHED_EXACT","172","1828-06-08","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/09-img2847-right","LEGACY","MATCHED_EXACT","173","1828-06-09","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/10-img2847-right","LEGACY","MATCHED_EXACT","174","1828-06-10","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/11-img2847-right","LEGACY","MATCHED_EXACT","175","1828-06-11","diary-1828-and-1829-and-jan-1830","img2847","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/12-img2848-left","LEGACY","MATCHED_EXACT","176","1828-06-12","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/13-img2848-left","LEGACY","MATCHED_EXACT","177","1828-06-13","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/14-img2848-left","LEGACY","MATCHED_EXACT","178","1828-06-14","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/15-img2848-left","LEGACY","MATCHED_EXACT","179","1828-06-15","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/16-img2848-left","LEGACY","MATCHED_EXACT","180","1828-06-16","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/17-img2848-left","LEGACY","MATCHED_EXACT","181","1828-06-17","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/18-img2848-left","LEGACY","MATCHED_EXACT","182","1828-06-18","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/19-img2848-right","LEGACY","MATCHED_EXACT","183","1828-06-19","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/20-img2848-right","LEGACY","MATCHED_EXACT","184","1828-06-20","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/21-img2848-right","LEGACY","MATCHED_EXACT","185","1828-06-21","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/22-img2848-right","LEGACY","MATCHED_EXACT","186","1828-06-22","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/23-img2848-right","LEGACY","MATCHED_EXACT","187","1828-06-23","diary-1828-and-1829-and-jan-1830","img2848","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/24-img2849-left","LEGACY","MATCHED_EXACT","188","1828-06-24","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/25-img2849-left","LEGACY","MATCHED_EXACT","189","1828-06-25","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/26-img2849-left","LEGACY","MATCHED_EXACT","190","1828-06-26","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/27-img2849-left","LEGACY","MATCHED_EXACT","191","1828-06-27","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/28-img2849-left","LEGACY","MATCHED_EXACT","192","1828-06-28","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/29-img2849-right","LEGACY","MATCHED_EXACT","193","1828-06-29","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/06/30-img2849-right","LEGACY","MATCHED_EXACT","194","1828-06-30","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/01-img2849-right","LEGACY","MATCHED_EXACT","195","1828-07-01","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/02-img2849-right","LEGACY","MATCHED_EXACT","196","1828-07-02","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/03-img2849-right","LEGACY","MATCHED_EXACT","197","1828-07-03","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/04-img2849-right","LEGACY","MATCHED_EXACT","198","1828-07-04","diary-1828-and-1829-and-jan-1830","img2849","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/05-img2850-left","LEGACY","MATCHED_EXACT","199","1828-07-05","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/06-img2850-left","LEGACY","MATCHED_EXACT","200","1828-07-06","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/07-img2850-left","LEGACY","MATCHED_EXACT","201","1828-07-07","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/08-img2850-left","LEGACY","MATCHED_EXACT","202","1828-07-08","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/09-img2850-left","LEGACY","MATCHED_EXACT","203","1828-07-09","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/10-img2850-left","LEGACY","MATCHED_EXACT","204","1828-07-10","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/11-img2850-right","LEGACY","MATCHED_EXACT","205","1828-07-11","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/12-img2850-right","LEGACY","MATCHED_EXACT","206","1828-07-12","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/13-img2850-right","LEGACY","MATCHED_EXACT","207","1828-07-13","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/14-img2850-right","LEGACY","MATCHED_EXACT","208","1828-07-14","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/15-img2850-right","LEGACY","MATCHED_EXACT","209","1828-07-15","diary-1828-and-1829-and-jan-1830","img2850","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/16-img2851-left","LEGACY","MATCHED_EXACT","210","1828-07-16","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/17-img2851-left","LEGACY","MATCHED_EXACT","211","1828-07-17","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/18-img2851-left","LEGACY","MATCHED_EXACT","212","1828-07-18","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/19-img2851-left","LEGACY","MATCHED_EXACT","213","1828-07-19","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/20-img2851-left","LEGACY","MATCHED_EXACT","214","1828-07-20","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/21-img2851-left","LEGACY","MATCHED_EXACT","215","1828-07-21","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/22-img2851-left","LEGACY","MATCHED_EXACT","216","1828-07-22","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/23-img2851-left","LEGACY","MATCHED_EXACT","217","1828-07-23","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/24-img2851-right","LEGACY","MATCHED_EXACT","218","1828-07-24","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/25-img2851-right","LEGACY","MATCHED_EXACT","219","1828-07-25","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/26-img2851-right","LEGACY","MATCHED_EXACT","220","1828-07-26","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/27-img2851-right","LEGACY","MATCHED_EXACT","221","1828-07-27","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/28-img2851-right","LEGACY","MATCHED_EXACT","222","1828-07-28","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/29-img2851-right","LEGACY","MATCHED_EXACT","223","1828-07-29","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/30-img2851-right","LEGACY","MATCHED_EXACT","224","1828-07-30","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/07/31-img2851-right","LEGACY","MATCHED_EXACT","225","1828-07-31","diary-1828-and-1829-and-jan-1830","img2851","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/01-b-img2852-image-black-middens","LEGACY","MATCHED_EXACT","226","1828-08-01","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/01-img2852-left","LEGACY","MATCHED_EXACT","227","1828-08-01","diary-1828-and-1829-and-jan-1830","img2852","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/02-img2852-left","LEGACY","MATCHED_EXACT","228","1828-08-02","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/03-img2852-left","LEGACY","MATCHED_EXACT","229","1828-08-03","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/04-img2852-left","LEGACY","MATCHED_EXACT","230","1828-08-04","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/05-img2852-left","LEGACY","MATCHED_EXACT","231","1828-08-05","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/06-img2852-left","LEGACY","MATCHED_EXACT","232","1828-08-06","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/07-b-img2852-image-hope-voyage","LEGACY","MATCHED_EXACT","233","1828-08-07","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/07-img2852-right","LEGACY","MATCHED_EXACT","234","1828-08-07","diary-1828-and-1829-and-jan-1830","img2852","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/08-img2852-right","LEGACY","MATCHED_EXACT","235","1828-08-08","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/09-img2852-right","LEGACY","MATCHED_EXACT","236","1828-08-09","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/10-img2852-right","LEGACY","MATCHED_EXACT","237","1828-08-10","diary-1828-and-1829-and-jan-1830","img2852","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1828/08/11-img2853-left","LEGACY","MATCHED_EXACT","238","1828-08-11","diary-1828-and-1829-and-jan-1830","img2853","","","1.0000","date, Page context and imported HTML hash match"
